"probe_id" "gene_id"
"21344" "217448_s_at" "9878"
"21345" "217450_at" "3268"
"21346" "217452_s_at" "8707"
"21347" "217455_s_at" "6752"
"21348" "217456_x_at" "3133"
"21349" "217457_s_at" "5910"
"21350" "217460_at" "7142"
"21351" "217462_at" "745"
"21352" "217463_s_at" "745"
"21353" "217465_at" "10787"
"21354" "217468_at" "1565"
"21355" "217473_x_at" "6556"
"21356" "217475_s_at" "3985"
"21357" "217477_at" "8395"
"21358" "217478_s_at" "3108"
"21359" "217483_at" "2346"
"21360" "217484_at" "1378"
"21361" "217485_x_at" "5379"
"21362" "217486_s_at" "23390"
"21363" "217488_x_at" "5387"
"21364" "217489_s_at" "3570"
"21365" "217491_x_at" "1350"
"21366" "217493_x_at" "9436"
"21367" "217494_s_at" "11191"
"21368" "217495_x_at" "796"
"21369" "217496_s_at" "3416"
"21370" "217497_at" "1890"
"21371" "217500_at" "7073"
"21372" "217501_at" "9391"
"21373" "217502_at" "3433"
"21374" "217503_at" "9262"
"21375" "217504_at" "23460"
"21376" "217507_at" "6556"
"21377" "217508_s_at" "147339"
"21378" "217509_x_at" "2901"
"21379" "217510_at" "1406"
"21380" "217511_at" "81621"
"21381" "217512_at" "3827"
"21382" "217513_at" "284021"
"21383" "217515_s_at" "779"
"21384" "217517_x_at" "6733"
"21385" "217518_at" "26509"
"21386" "217521_at" "3034"
"21387" "217522_at" "169522"
"21388" "217523_at" "960"
"21389" "217525_at" "283298"
"21390" "217526_at" "84901"
"21391" "217527_s_at" "84901"
"21392" "217528_at" "9635"
"21393" "217529_at" "80228"
"21394" "217530_at" "6569"
"21395" "217534_at" "51571"
"21396" "217535_at" "51571"
"21397" "217538_at" "9905"
"21398" "217539_at" "147339"
"21399" "217540_at" "91775"
"21400" "217542_at" "4193"
"21401" "217543_s_at" "8720"
"21402" "217545_at" "79784"
"21403" "217546_at" "4499"
"21404" "217547_x_at" "171392"
"21405" "217550_at" "22926"
"21406" "217551_at" "10819"
"21407" "217552_x_at" "1378"
"21408" "217553_at" "256227"
"21409" "217555_at" "8243"
"21410" "217556_at" "1183"
"21411" "217557_s_at" "1368"
"21412" "217558_at" "1559"
"21413" "217559_at" "140801"
"21414" "217560_at" "26088"
"21415" "217561_at" "796"
"21416" "217562_at" "339479"
"21417" "217563_at" "9575"
"21418" "217564_s_at" "1373"
"21419" "217565_at" "2892"
"21420" "217566_s_at" "7047"
"21421" "217567_at" "7047"
"21422" "217568_at" "10876"
"21423" "217573_at" "2905"
"21424" "217574_at" "1006"
"21425" "217575_s_at" "6655"
"21426" "217576_x_at" "6655"
"21427" "217583_at" "5053"
"21428" "217584_at" "4864"
"21429" "217585_at" "10529"
"21430" "217589_at" "142684"
"21431" "217590_s_at" "8989"
"21432" "217591_at" "6498"
"21433" "217592_at" "90204"
"21434" "217593_at" "65982"
"21435" "217594_at" "23318"
"21436" "217595_at" "2935"
"21437" "217596_at" "65110"
"21438" "217597_x_at" "10966"
"21439" "217598_at" "51550"
"21440" "217599_s_at" "29969"
"21441" "217600_at" "222663"
"21442" "217601_at" "23511"
"21443" "217602_at" "5478"
"21444" "217603_at" "23545"
"21445" "217605_at" "389856"
"21446" "217607_x_at" "1982"
"21447" "217608_at" "285672"
"21448" "217610_at" "441273"
"21449" "217611_at" "157697"
"21450" "217612_at" "92609"
"21451" "217613_at" "55314"
"21452" "217618_x_at" "3364"
"21453" "217620_s_at" "5291"
"21454" "217621_at" "6530"
"21455" "217622_at" "25807"
"21456" "217623_at" "91807"
"21457" "217624_at" "11333"
"21458" "217625_x_at" "100506190"
"21459" "217627_at" "126231"
"21460" "217628_at" "53405"
"21461" "217630_at" "90806"
"21462" "217632_at" "54552"
"21463" "217633_at" "9875"
"21464" "217634_at" "6840"
"21465" "217635_s_at" "5428"
"21466" "217636_at" "5428"
"21467" "217640_x_at" "220134"
"21468" "217641_at" "64582"
"21469" "217642_at" "9810"
"21470" "217644_s_at" "6655"
"21471" "217646_at" "6834"
"21472" "217649_at" "7763"
"21473" "217650_x_at" "6483"
"21474" "217652_at" "23383"
"21475" "217654_at" "8837"
"21476" "217655_at" "100127972"
"21477" "217658_at" "90326"
"21478" "217660_at" "79784"
"21479" "217661_x_at" "147912"
"21480" "217663_at" "10780"
"21481" "217665_at" "126017"
"21482" "217667_at" "729799"
"21483" "217668_at" "388886"
"21484" "217669_s_at" "9472"
"21485" "217670_at" "6181"
"21486" "217671_at" "751816"
"21487" "217672_x_at" "10209"
"21488" "217673_x_at" "2778"
"21489" "217675_at" "201501"
"21490" "217677_at" "59339"
"21491" "217678_at" "23657"
"21492" "217681_at" "7477"
"21493" "217683_at" "3046"
"21494" "217684_at" "7298"
"21495" "217685_at" "9123"
"21496" "217686_at" "5770"
"21497" "217687_at" "108"
"21498" "217688_at" "108"
"21499" "217689_at" "5770"
"21500" "217690_at" "55556"
"21501" "217691_x_at" "9123"
"21502" "217692_at" "100506898"
"21503" "217693_x_at" "100506898"
"21504" "217696_at" "2529"
"21505" "217700_at" "245812"
"21506" "217704_x_at" "440423"
"21507" "217705_at" "5587"
"21508" "217707_x_at" "6595"
"21509" "217710_x_at" "3705"
"21510" "217711_at" "7010"
"21511" "217716_s_at" "29927"
"21512" "217717_s_at" "7529"
"21513" "217718_s_at" "7529"
"21514" "217719_at" "51386"
"21515" "217720_at" "51142"
"21516" "217721_at" "989"
"21517" "217722_s_at" "51335"
"21518" "217723_x_at" "6206"
"21519" "217724_at" "26135"
"21520" "217725_x_at" "26135"
"21521" "217726_at" "22818"
"21522" "217727_x_at" "55737"
"21523" "217728_at" "6277"
"21524" "217729_s_at" "166"
"21525" "217730_at" "64114"
"21526" "217731_s_at" "9445"
"21527" "217732_s_at" "9445"
"21528" "217733_s_at" "9168"
"21529" "217734_s_at" "11180"
"21530" "217735_s_at" "27102"
"21531" "217736_s_at" "27102"
"21532" "217737_x_at" "51507"
"21533" "217738_at" "10135"
"21534" "217739_s_at" "10135"
"21535" "217741_s_at" "7763"
"21536" "217742_s_at" "51322"
"21537" "217743_s_at" "55754"
"21538" "217744_s_at" "64065"
"21539" "217745_s_at" "80218"
"21540" "217746_s_at" "10015"
"21541" "217747_s_at" "6203"
"21542" "217748_at" "51094"
"21543" "217749_at" "22820"
"21544" "217750_s_at" "65264"
"21545" "217751_at" "373156"
"21546" "217752_s_at" "55748"
"21547" "217753_s_at" "6231"
"21548" "217754_at" "54606"
"21549" "217755_at" "51155"
"21550" "217757_at" "2"
"21551" "217758_s_at" "56889"
"21552" "217759_at" "54765"
"21553" "217760_at" "54765"
"21554" "217761_at" "55256"
"21555" "217762_s_at" "11031"
"21556" "217763_s_at" "11031"
"21557" "217764_s_at" "11031"
"21558" "217765_at" "29959"
"21559" "217766_s_at" "23585"
"21560" "217767_at" "718"
"21561" "217768_at" "51637"
"21562" "217769_s_at" "51371"
"21563" "217770_at" "51604"
"21564" "217771_at" "51280"
"21565" "217772_s_at" "23788"
"21566" "217773_s_at" "4697"
"21567" "217774_s_at" "51504"
"21568" "217775_s_at" "51109"
"21569" "217776_at" "51109"
"21570" "217777_s_at" "51495"
"21571" "217778_at" "27173"
"21572" "217779_s_at" "55629"
"21573" "217780_at" "51398"
"21574" "217781_s_at" "64397"
"21575" "217782_s_at" "2873"
"21576" "217783_s_at" "51646"
"21577" "217784_at" "10652"
"21578" "217785_s_at" "10652"
"21579" "217786_at" "10419"
"21580" "217787_s_at" "2590"
"21581" "217788_s_at" "2590"
"21582" "217789_at" "58533"
"21583" "217790_s_at" "6747"
"21584" "217791_s_at" "5832"
"21585" "217792_at" "27131"
"21586" "217793_at" "9230"
"21587" "217794_at" "54458"
"21588" "217795_s_at" "79188"
"21589" "217796_s_at" "55666"
"21590" "217797_at" "51506"
"21591" "217798_at" "4848"
"21592" "217799_x_at" "7328"
"21593" "217800_s_at" "80762"
"21594" "217801_at" "514"
"21595" "217802_s_at" "64710"
"21596" "217803_at" "64083"
"21597" "217804_s_at" "3609"
"21598" "217805_at" "3609"
"21599" "217806_s_at" "26073"
"21600" "217807_s_at" "29997"
"21601" "217808_s_at" "79109"
"21602" "217809_at" "28969"
"21603" "217810_x_at" "51520"
"21604" "217811_at" "51714"
"21605" "217812_at" "51441"
"21606" "217813_s_at" "10927"
"21607" "217814_at" "57003"
"21608" "217815_at" "11198"
"21609" "217816_s_at" "57092"
"21610" "217817_at" "10093"
"21611" "217818_s_at" "10093"
"21612" "217819_at" "51125"
"21613" "217820_s_at" "55740"
"21614" "217821_s_at" "51729"
"21615" "217822_at" "51729"
"21616" "217823_s_at" "51465"
"21617" "217824_at" "51465"
"21618" "217825_s_at" "51465"
"21619" "217826_s_at" "51465"
"21620" "217827_s_at" "51324"
"21621" "217828_at" "79811"
"21622" "217829_s_at" "10713"
"21623" "217830_s_at" "55968"
"21624" "217831_s_at" "55968"
"21625" "217832_at" "10492"
"21626" "217833_at" "10492"
"21627" "217834_s_at" "10492"
"21628" "217836_s_at" "55249"
"21629" "217838_s_at" "51466"
"21630" "217839_at" "10342"
"21631" "217840_at" "51428"
"21632" "217841_s_at" "51400"
"21633" "217842_at" "51631"
"21634" "217843_s_at" "29079"
"21635" "217844_at" "58190"
"21636" "217845_x_at" "25994"
"21637" "217846_at" "5859"
"21638" "217847_s_at" "9967"
"21639" "217848_s_at" "5464"
"21640" "217849_s_at" "9578"
"21641" "217851_s_at" "51012"
"21642" "217852_s_at" "55207"
"21643" "217853_at" "64759"
"21644" "217854_s_at" "5434"
"21645" "217855_x_at" "51150"
"21646" "217856_at" "9939"
"21647" "217857_s_at" "9939"
"21648" "217858_s_at" "51566"
"21649" "217859_s_at" "55334"
"21650" "217860_at" "4705"
"21651" "217861_s_at" "10113"
"21652" "217862_at" "8554"
"21653" "217863_at" "8554"
"21654" "217864_s_at" "8554"
"21655" "217865_at" "55819"
"21656" "217866_at" "79869"
"21657" "217867_x_at" "25825"
"21658" "217868_s_at" "51108"
"21659" "217869_at" "51144"
"21660" "217870_s_at" "51727"
"21661" "217871_s_at" "4282"
"21662" "217872_at" "55011"
"21663" "217873_at" "51719"
"21664" "217874_at" "8802"
"21665" "217875_s_at" "56937"
"21666" "217876_at" "9328"
"21667" "217877_s_at" "60313"
"21668" "217878_s_at" "996"
"21669" "217879_at" "996"
"21670" "217880_at" "996"
"21671" "217881_s_at" "996"
"21672" "217882_at" "55831"
"21673" "217883_at" "27249"
"21674" "217884_at" "55226"
"21675" "217885_at" "55705"
"21676" "217886_at" "2060"
"21677" "217887_s_at" "2060"
"21678" "217888_s_at" "55738"
"21679" "217889_s_at" "79901"
"21680" "217890_s_at" "55742"
"21681" "217891_at" "64755"
"21682" "217892_s_at" "51474"
"21683" "217893_s_at" "79647"
"21684" "217894_at" "51133"
"21685" "217895_at" "55037"
"21686" "217896_s_at" "80011"
"21687" "217897_at" "53826"
"21688" "217898_at" "56851"
"21689" "217899_at" "54867"
"21690" "217900_at" "55699"
"21691" "217901_at" "1829"
"21692" "217902_s_at" "8924"
"21693" "217903_at" "29888"
"21694" "217904_s_at" "23621"
"21695" "217905_at" "79892"
"21696" "217906_at" "23588"
"21697" "217907_at" "29074"
"21698" "217908_s_at" "55827"
"21699" "217909_s_at" "6945"
"21700" "217910_x_at" "6945"
"21701" "217911_s_at" "9531"
"21702" "217912_at" "64118"
"21703" "217913_at" "27183"
"21704" "217914_at" "53373"
"21705" "217915_s_at" "51187"
"21706" "217916_s_at" "51571"
"21707" "217917_s_at" "83658"
"21708" "217918_at" "83658"
"21709" "217919_s_at" "28977"
"21710" "217920_at" "10905"
"21711" "217921_at" "10905"
"21712" "217922_at" "10905"
"21713" "217923_at" "553115"
"21714" "217924_at" "64771"
"21715" "217925_s_at" "64771"
"21716" "217926_at" "28974"
"21717" "217927_at" "28972"
"21718" "217928_s_at" "55291"
"21719" "217929_s_at" "79932"
"21720" "217930_s_at" "54472"
"21721" "217931_at" "10695"
"21722" "217932_at" "51081"
"21723" "217933_s_at" "51056"
"21724" "217934_x_at" "10273"
"21725" "217935_s_at" "55245"
"21726" "217936_at" "394"
"21727" "217937_s_at" "51564"
"21728" "217938_s_at" "56888"
"21729" "217939_s_at" "54812"
"21730" "217940_s_at" "55739"
"21731" "217941_s_at" "55914"
"21732" "217942_at" "60488"
"21733" "217943_s_at" "55700"
"21734" "217944_at" "55624"
"21735" "217945_at" "53339"
"21736" "217946_s_at" "10055"
"21737" "217947_at" "54918"
"21738" "217948_at" "26071"
"21739" "217949_s_at" "79001"
"21740" "217950_at" "51070"
"21741" "217951_s_at" "23469"
"21742" "217952_x_at" "23469"
"21743" "217953_at" "23469"
"21744" "217954_s_at" "23469"
"21745" "217955_at" "23786"
"21746" "217956_s_at" "58478"
"21747" "217957_at" "29105"
"21748" "217960_s_at" "56993"
"21749" "217961_at" "54977"
"21750" "217962_at" "55505"
"21751" "217963_s_at" "27018"
"21752" "217964_at" "54902"
"21753" "217965_s_at" "29115"
"21754" "217966_s_at" "116496"
"21755" "217967_s_at" "116496"
"21756" "217968_at" "7260"
"21757" "217969_at" "738"
"21758" "217970_s_at" "57472"
"21759" "217971_at" "8649"
"21760" "217972_at" "54927"
"21761" "217973_at" "51181"
"21762" "217974_at" "51768"
"21763" "217975_at" "51186"
"21764" "217976_s_at" "51143"
"21765" "217977_at" "51734"
"21766" "217978_s_at" "55585"
"21767" "217979_at" "27075"
"21768" "217980_s_at" "54948"
"21769" "217981_s_at" "26515"
"21770" "217982_s_at" "10933"
"21771" "217983_s_at" "8635"
"21772" "217984_at" "8635"
"21773" "217985_s_at" "11177"
"21774" "217986_s_at" "11177"
"21775" "217987_at" "54529"
"21776" "217988_at" "57820"
"21777" "217989_at" "51170"
"21778" "217990_at" "51292"
"21779" "217991_x_at" "23648"
"21780" "217992_s_at" "79180"
"21781" "217993_s_at" "27430"
"21782" "217994_x_at" "54973"
"21783" "217995_at" "58472"
"21784" "217996_at" "22822"
"21785" "217997_at" "22822"
"21786" "217998_at" "22822"
"21787" "217999_s_at" "22822"
"21788" "218000_s_at" "22822"
"21789" "218001_at" "51116"
"21790" "218002_s_at" "9547"
"21791" "218003_s_at" "2287"
"21792" "218004_at" "55108"
"21793" "218005_at" "7570"
"21794" "218006_s_at" "7570"
"21795" "218007_s_at" "51065"
"21796" "218008_at" "55069"
"21797" "218009_s_at" "9055"
"21798" "218010_x_at" "79144"
"21799" "218011_at" "59286"
"21800" "218012_at" "64061"
"21801" "218013_x_at" "51164"
"21802" "218014_at" "79902"
"21803" "218015_s_at" "56897"
"21804" "218016_s_at" "55718"
"21805" "218017_s_at" "138050"
"21806" "218018_at" "8566"
"21807" "218019_s_at" "8566"
"21808" "218020_s_at" "60685"
"21809" "218022_at" "51231"
"21810" "218023_s_at" "51307"
"21811" "218024_at" "51660"
"21812" "218025_s_at" "10455"
"21813" "218026_at" "28958"
"21814" "218027_at" "29088"
"21815" "218028_at" "64834"
"21816" "218029_at" "79567"
"21817" "218030_at" "28964"
"21818" "218031_s_at" "1112"
"21819" "218032_at" "8303"
"21820" "218033_s_at" "8303"
"21821" "218034_at" "51024"
"21822" "218035_s_at" "54502"
"21823" "218036_x_at" "51068"
"21824" "218037_at" "79137"
"21825" "218038_at" "55101"
"21826" "218039_at" "51203"
"21827" "218040_at" "55119"
"21828" "218041_x_at" "54407"
"21829" "218042_at" "51138"
"21830" "218043_s_at" "64343"
"21831" "218044_x_at" "5763"
"21832" "218045_x_at" "5763"
"21833" "218046_s_at" "51021"
"21834" "218047_at" "114883"
"21835" "218048_at" "23412"
"21836" "218049_s_at" "28998"
"21837" "218050_at" "51569"
"21838" "218051_s_at" "64943"
"21839" "218052_s_at" "57130"
"21840" "218053_at" "55660"
"21841" "218054_s_at" "79036"
"21842" "218055_s_at" "55255"
"21843" "218056_at" "51283"
"21844" "218057_x_at" "10328"
"21845" "218058_at" "30827"
"21846" "218059_at" "51123"
"21847" "218060_s_at" "79650"
"21848" "218061_at" "4201"
"21849" "218062_x_at" "23580"
"21850" "218063_s_at" "23580"
"21851" "218064_s_at" "26993"
"21852" "218065_s_at" "56674"
"21853" "218066_at" "10723"
"21854" "218067_s_at" "55082"
"21855" "218068_s_at" "79894"
"21856" "218069_at" "79077"
"21857" "218070_s_at" "29926"
"21858" "218071_s_at" "23609"
"21859" "218072_at" "29099"
"21860" "218073_s_at" "55706"
"21861" "218074_at" "51647"
"21862" "218075_at" "8086"
"21863" "218076_s_at" "55114"
"21864" "218077_s_at" "51304"
"21865" "218078_s_at" "51304"
"21866" "218079_s_at" "79893"
"21867" "218080_x_at" "11124"
"21868" "218081_at" "54976"
"21869" "218082_s_at" "7342"
"21870" "218083_at" "80142"
"21871" "218084_x_at" "53827"
"21872" "218085_at" "51510"
"21873" "218086_at" "56654"
"21874" "218087_s_at" "10580"
"21875" "218088_s_at" "64121"
"21876" "218089_at" "25980"
"21877" "218090_s_at" "55717"
"21878" "218091_at" "3267"
"21879" "218092_s_at" "3267"
"21880" "218093_s_at" "55608"
"21881" "218095_s_at" "55858"
"21882" "218096_at" "55326"
"21883" "218097_s_at" "79004"
"21884" "218098_at" "10564"
"21885" "218099_at" "55852"
"21886" "218100_s_at" "55081"
"21887" "218102_at" "51071"
"21888" "218103_at" "117246"
"21889" "218104_at" "54881"
"21890" "218105_s_at" "51073"
"21891" "218106_s_at" "55173"
"21892" "218107_at" "80232"
"21893" "218108_at" "55148"
"21894" "218109_s_at" "64747"
"21895" "218110_at" "56949"
"21896" "218111_s_at" "55907"
"21897" "218112_at" "65993"
"21898" "218113_at" "23670"
"21899" "218114_at" "26088"
"21900" "218115_at" "55723"
"21901" "218116_at" "51759"
"21902" "218117_at" "9978"
"21903" "218118_s_at" "100287932"
"21904" "218119_at" "100287932"
"21905" "218120_s_at" "3163"
"21906" "218121_at" "3163"
"21907" "218122_s_at" "59343"
"21908" "218123_at" "56683"
"21909" "218124_at" "54884"
"21910" "218125_s_at" "55246"
"21911" "218126_at" "55177"
"21912" "218127_at" "4801"
"21913" "218128_at" "4801"
"21914" "218129_s_at" "4801"
"21915" "218130_at" "79415"
"21916" "218131_s_at" "54815"
"21917" "218132_s_at" "79042"
"21918" "218133_s_at" "60491"
"21919" "218134_s_at" "55696"
"21920" "218135_at" "51290"
"21921" "218136_s_at" "51312"
"21922" "218137_s_at" "60682"
"21923" "218138_at" "8195"
"21924" "218139_s_at" "55745"
"21925" "218140_x_at" "58477"
"21926" "218141_at" "63893"
"21927" "218142_s_at" "51185"
"21928" "218143_s_at" "10066"
"21929" "218144_s_at" "64423"
"21930" "218145_at" "57761"
"21931" "218146_at" "55830"
"21932" "218147_s_at" "55830"
"21933" "218148_at" "80152"
"21934" "218149_s_at" "55893"
"21935" "218150_at" "26225"
"21936" "218151_x_at" "79581"
"21937" "218152_at" "10363"
"21938" "218153_at" "79587"
"21939" "218154_at" "79792"
"21940" "218155_x_at" "55720"
"21941" "218156_s_at" "55720"
"21942" "218157_x_at" "56882"
"21943" "218158_s_at" "26060"
"21944" "218159_at" "65992"
"21945" "218160_at" "4702"
"21946" "218161_s_at" "54982"
"21947" "218162_at" "56944"
"21948" "218163_at" "28985"
"21949" "218164_at" "64847"
"21950" "218165_at" "64769"
"21951" "218166_s_at" "51773"
"21952" "218167_at" "51321"
"21953" "218168_s_at" "56997"
"21954" "218169_at" "55697"
"21955" "218170_at" "51015"
"21956" "218171_at" "9525"
"21957" "218172_s_at" "79139"
"21958" "218173_s_at" "54904"
"21959" "218174_s_at" "80195"
"21960" "218175_at" "80212"
"21961" "218176_at" "64110"
"21962" "218177_at" "57132"
"21963" "218178_s_at" "57132"
"21964" "218179_s_at" "60684"
"21965" "218180_s_at" "64787"
"21966" "218181_s_at" "9448"
"21967" "218182_s_at" "9076"
"21968" "218183_at" "29965"
"21969" "218184_at" "56995"
"21970" "218185_s_at" "55156"
"21971" "218186_at" "57111"
"21972" "218187_s_at" "65265"
"21973" "218188_s_at" "26517"
"21974" "218189_s_at" "54187"
"21975" "218190_s_at" "29796"
"21976" "218191_s_at" "55788"
"21977" "218192_at" "51447"
"21978" "218193_s_at" "51026"
"21979" "218194_at" "25996"
"21980" "218195_at" "79624"
"21981" "218196_at" "28962"
"21982" "218197_s_at" "55074"
"21983" "218198_at" "55760"
"21984" "218199_s_at" "65083"
"21985" "218200_s_at" "4708"
"21986" "218201_at" "4708"
"21987" "218202_x_at" "65080"
"21988" "218203_at" "29880"
"21989" "218204_s_at" "79443"
"21990" "218205_s_at" "2872"
"21991" "218206_x_at" "51282"
"21992" "218207_s_at" "50861"
"21993" "218208_at" "80148"
"21994" "218209_s_at" "55197"
"21995" "218210_at" "79672"
"21996" "218211_s_at" "79083"
"21997" "218212_s_at" "4338"
"21998" "218213_s_at" "746"
"21999" "218214_at" "60673"
"22000" "218215_s_at" "7376"
"22001" "218216_x_at" "51329"
"22002" "218217_at" "59342"
"22003" "218218_at" "55198"
"22004" "218219_s_at" "55915"
"22005" "218220_at" "60314"
"22006" "218221_at" "405"
"22007" "218222_x_at" "405"
"22008" "218223_s_at" "51177"
"22009" "218224_at" "9240"
"22010" "218225_at" "51295"
"22011" "218226_s_at" "4710"
"22012" "218227_at" "10101"
"22013" "218228_s_at" "80351"
"22014" "218229_s_at" "57645"
"22015" "218230_at" "27236"
"22016" "218231_at" "55577"
"22017" "218232_at" "712"
"22018" "218234_at" "51147"
"22019" "218235_s_at" "51118"
"22020" "218236_s_at" "23683"
"22021" "218237_s_at" "81539"
"22022" "218238_at" "23560"
"22023" "218239_s_at" "23560"
"22024" "218240_at" "28511"
"22025" "218241_at" "9950"
"22026" "218242_s_at" "51111"
"22027" "218243_at" "80230"
"22028" "218244_at" "55035"
"22029" "218245_at" "25987"
"22030" "218246_at" "79594"
"22031" "218247_s_at" "51320"
"22032" "218248_at" "63901"
"22033" "218249_at" "64429"
"22034" "218250_s_at" "29883"
"22035" "218251_at" "58526"
"22036" "218252_at" "26586"
"22037" "218253_s_at" "1939"
"22038" "218254_s_at" "51128"
"22039" "218255_s_at" "64319"
"22040" "218256_s_at" "53371"
"22041" "218257_s_at" "56886"
"22042" "218258_at" "51082"
"22043" "218259_at" "57496"
"22044" "218260_at" "79016"
"22045" "218261_at" "10053"
"22046" "218262_at" "64777"
"22047" "218263_s_at" "58486"
"22048" "218264_at" "56647"
"22049" "218265_at" "79048"
"22050" "218266_s_at" "23413"
"22051" "218267_at" "51550"
"22052" "218268_at" "64786"
"22053" "218269_at" "29102"
"22054" "218270_at" "79590"
"22055" "218271_s_at" "55486"
"22056" "218272_at" "55020"
"22057" "218273_s_at" "54704"
"22058" "218274_s_at" "55139"
"22059" "218275_at" "1468"
"22060" "218276_s_at" "60485"
"22061" "218277_s_at" "79665"
"22062" "218278_at" "54663"
"22063" "218279_s_at" "8337"
"22064" "218281_at" "51642"
"22065" "218282_at" "55741"
"22066" "218283_at" "51188"
"22067" "218284_at" "4088"
"22068" "218285_s_at" "56898"
"22069" "218286_s_at" "9616"
"22070" "218287_s_at" "26523"
"22071" "218288_s_at" "60492"
"22072" "218289_s_at" "79876"
"22073" "218290_at" "55111"
"22074" "218291_at" "28956"
"22075" "218292_s_at" "51422"
"22076" "218293_x_at" "10762"
"22077" "218294_s_at" "10762"
"22078" "218295_s_at" "10762"
"22079" "218297_at" "80013"
"22080" "218298_s_at" "80017"
"22081" "218299_at" "53838"
"22082" "218300_at" "79447"
"22083" "218301_at" "57140"
"22084" "218302_at" "55851"
"22085" "218303_x_at" "51315"
"22086" "218304_s_at" "114885"
"22087" "218305_at" "79711"
"22088" "218306_s_at" "8925"
"22089" "218307_at" "55316"
"22090" "218308_at" "10460"
"22091" "218309_at" "55450"
"22092" "218311_at" "8491"
"22093" "218312_s_at" "65982"
"22094" "218313_s_at" "51809"
"22095" "218314_s_at" "55216"
"22096" "218315_s_at" "51654"
"22097" "218316_at" "26520"
"22098" "218318_s_at" "51701"
"22099" "218319_at" "57162"
"22100" "218320_s_at" "54539"
"22101" "218321_x_at" "51657"
"22102" "218322_s_at" "51703"
"22103" "218323_at" "55288"
"22104" "218324_s_at" "65244"
"22105" "218325_s_at" "11083"
"22106" "218326_s_at" "55366"
"22107" "218327_s_at" "9342"
"22108" "218328_at" "51117"
"22109" "218329_at" "11108"
"22110" "218330_s_at" "89797"
"22111" "218331_s_at" "54906"
"22112" "218332_at" "55859"
"22113" "218333_at" "51009"
"22114" "218334_at" "80145"
"22115" "218335_x_at" "79155"
"22116" "218336_at" "5202"
"22117" "218337_at" "64760"
"22118" "218338_at" "1911"
"22119" "218339_at" "29093"
"22120" "218340_s_at" "55236"
"22121" "218341_at" "79717"
"22122" "218342_s_at" "79956"
"22123" "218343_s_at" "9330"
"22124" "218344_s_at" "55758"
"22125" "218345_at" "55365"
"22126" "218346_s_at" "27244"
"22127" "218348_s_at" "29066"
"22128" "218349_s_at" "55055"
"22129" "218350_s_at" "51053"
"22130" "218351_at" "54951"
"22131" "218352_at" "55213"
"22132" "218353_at" "8490"
"22133" "218354_at" "51693"
"22134" "218355_at" "24137"
"22135" "218356_at" "29960"
"22136" "218357_s_at" "26521"
"22137" "218358_at" "79174"
"22138" "218359_at" "80023"
"22139" "218360_at" "57403"
"22140" "218361_at" "55204"
"22141" "218362_s_at" "22894"
"22142" "218363_at" "55218"
"22143" "218364_at" "9209"
"22144" "218365_s_at" "55157"
"22145" "218366_x_at" "64745"
"22146" "218367_x_at" "27005"
"22147" "218368_s_at" "51330"
"22148" "218369_s_at" "51013"
"22149" "218370_s_at" "64766"
"22150" "218371_s_at" "55269"
"22151" "218372_at" "55090"
"22152" "218373_at" "64400"
"22153" "218374_s_at" "57102"
"22154" "218375_at" "53343"
"22155" "218376_s_at" "64780"
"22156" "218377_s_at" "10069"
"22157" "218379_at" "10179"
"22158" "218380_at" "728392"
"22159" "218381_s_at" "11338"
"22160" "218382_s_at" "11338"
"22161" "218384_at" "23589"
"22162" "218385_at" "55168"
"22163" "218386_x_at" "10600"
"22164" "218387_s_at" "25796"
"22165" "218388_at" "25796"
"22166" "218389_s_at" "51107"
"22167" "218390_s_at" "63877"
"22168" "218391_at" "11267"
"22169" "218392_x_at" "94081"
"22170" "218393_s_at" "55234"
"22171" "218394_at" "79641"
"22172" "218395_at" "64431"
"22173" "218396_at" "54832"
"22174" "218397_at" "55120"
"22175" "218398_at" "10884"
"22176" "218399_s_at" "55038"
"22177" "218400_at" "4940"
"22178" "218401_s_at" "23528"
"22179" "218402_s_at" "89781"
"22180" "218403_at" "51499"
"22181" "218404_at" "29887"
"22182" "218405_at" "29777"
"22183" "218406_x_at" "29937"
"22184" "218407_x_at" "29937"
"22185" "218408_at" "26519"
"22186" "218409_s_at" "64215"
"22187" "218410_s_at" "283871"
"22188" "218411_s_at" "51562"
"22189" "218412_s_at" "9569"
"22190" "218413_s_at" "51193"
"22191" "218414_s_at" "54820"
"22192" "218415_at" "26276"
"22193" "218416_s_at" "55652"
"22194" "218417_s_at" "55652"
"22195" "218418_s_at" "25959"
"22196" "218419_s_at" "79089"
"22197" "218420_s_at" "80209"
"22198" "218421_at" "64781"
"22199" "218422_s_at" "64062"
"22200" "218423_x_at" "51542"
"22201" "218424_s_at" "55240"
"22202" "218425_at" "54476"
"22203" "218426_s_at" "54476"
"22204" "218427_at" "10807"
"22205" "218428_s_at" "51455"
"22206" "218429_s_at" "55337"
"22207" "218430_s_at" "64864"
"22208" "218431_at" "63894"
"22209" "218432_at" "26273"
"22210" "218433_at" "79646"
"22211" "218434_s_at" "65985"
"22212" "218435_at" "29103"
"22213" "218436_at" "64374"
"22214" "218437_s_at" "54585"
"22215" "218438_s_at" "80306"
"22216" "218439_s_at" "51397"
"22217" "218440_at" "56922"
"22218" "218441_s_at" "26015"
"22219" "218442_at" "7268"
